hour_utc,samples,pack_current_avg_a,pack_voltage_avg_v,cell_min_avg_mv,cell_max_avg_mv,delta_avg_mv,delta_max_mv,temp_max_avg_c,temp_min_avg_c
2026-04-18 22:00:00,120,0.00,339.1,3524,3540,16.2,18,14.5,12.9
2026-04-18 23:00:00,120,0.00,339.1,3524,3540,16.1,18,14.5,12.6
2026-04-19 00:00:00,120,0.00,339.0,3524,3540,16.2,18,14.5,12.5
2026-04-19 01:00:00,120,0.00,339.0,3523,3540,16.3,19,14.5,12.5
2026-04-19 02:00:00,120,0.00,339.0,3523,3540,16.3,19,14.5,12.5
2026-04-19 03:00:00,120,0.00,339.0,3523,3540,16.5,20,14.5,12.5
2026-04-19 04:00:00,120,0.00,339.0,3523,3540,16.5,19,14.7,12.5
2026-04-19 05:00:00,120,0.00,339.0,3523,3539,16.4,20,15.0,12.5
2026-04-19 06:00:00,120,0.00,339.0,3523,3539,16.6,19,15.0,12.7
2026-04-19 07:00:00,117,0.00,339.0,3523,3539,16.6,19,15.0,13.0
2026-04-19 08:00:00,120,0.00,339.0,3522,3539,16.8,19,15.0,13.0
2026-04-19 09:00:00,122,0.00,338.9,3522,3539,16.8,19,15.0,13.0
2026-04-19 10:00:00,103,0.00,338.9,3522,3539,17.0,19,15.0,13.0
2026-04-19 11:00:00,120,0.00,338.9,3522,3539,17.2,19,15.0,13.0
2026-04-19 12:00:00,120,0.00,338.9,3521,3539,17.5,19,15.0,13.0
2026-04-19 13:00:00,117,0.00,338.9,3521,3539,17.7,19,15.0,13.0
2026-04-19 14:00:00,118,0.00,338.9,3521,3539,17.7,19,15.0,13.0
2026-04-19 15:00:00,119,0.00,338.9,3521,3539,17.7,20,15.0,13.0
2026-04-19 16:00:00,119,0.00,338.9,3521,3539,17.6,20,15.0,13.0
2026-04-19 17:00:00,124,0.00,338.9,3521,3539,17.7,20,15.0,13.0
2026-04-19 18:00:00,120,0.00,338.8,3521,3538,17.7,20,15.0,13.0
2026-04-19 19:00:00,120,0.00,338.8,3521,3538,17.6,19,15.0,13.0
2026-04-19 20:00:00,120,0.00,338.8,3521,3538,17.8,20,15.0,13.0
2026-04-19 21:00:00,120,0.00,338.8,3520,3538,17.8,20,15.0,13.0
2026-04-19 22:00:00,120,0.00,338.8,3520,3538,17.9,20,15.0,13.0
2026-04-19 23:00:00,120,0.00,338.8,3520,3538,18.0,20,15.0,13.0
2026-04-20 00:00:00,120,0.00,338.8,3520,3538,18.0,20,15.0,13.0
2026-04-20 01:00:00,120,0.00,338.8,3520,3538,18.0,20,15.0,13.0
2026-04-20 02:00:00,120,0.00,338.8,3520,3538,17.9,20,15.0,13.0
2026-04-20 03:00:00,120,0.00,338.7,3520,3538,17.9,20,15.0,13.0
2026-04-20 04:00:00,120,0.00,338.7,3520,3538,17.9,20,15.0,13.0
2026-04-20 05:00:00,118,0.00,338.7,3520,3537,17.9,20,15.0,13.0
2026-04-20 06:00:00,120,0.00,338.7,3519,3537,17.8,20,15.0,13.0
2026-04-20 07:00:00,120,0.00,338.7,3519,3537,18.0,20,15.0,13.0
2026-04-20 08:00:00,120,0.00,338.7,3519,3537,18.0,20,15.0,13.0
2026-04-20 09:00:00,118,0.00,338.7,3519,3537,17.7,20,15.0,13.0
2026-04-20 10:00:00,124,0.00,338.7,3519,3537,17.9,20,15.0,13.0
2026-04-20 11:00:00,120,0.00,338.7,3519,3537,18.2,21,15.0,13.0
2026-04-20 12:00:00,120,0.00,338.6,3519,3537,17.9,20,15.0,13.0
2026-04-20 13:00:00,120,0.00,338.6,3519,3537,18.0,22,15.0,13.0
2026-04-20 14:00:00,120,0.00,338.6,3518,3536,17.8,21,15.0,13.0
2026-04-20 15:00:00,120,0.00,338.6,3518,3536,18.1,20,15.0,13.0
2026-04-20 16:00:00,120,0.00,338.6,3518,3536,18.2,22,15.0,13.0
2026-04-20 17:00:00,120,0.00,338.6,3518,3536,18.4,22,15.0,13.0
2026-04-20 18:00:00,120,0.00,338.6,3518,3536,18.1,22,15.0,12.7
2026-04-20 19:00:00,120,0.00,338.6,3517,3536,18.4,22,15.0,12.5
2026-04-20 20:00:00,120,0.00,338.6,3517,3536,18.7,23,15.0,12.5
2026-04-20 21:00:00,120,0.00,338.5,3517,3536,18.8,22,15.0,12.5
2026-04-20 22:00:00,120,0.00,338.5,3517,3536,18.9,22,15.0,12.5
2026-04-20 23:00:00,120,0.00,338.5,3516,3536,19.3,22,15.0,12.5
2026-04-21 00:00:00,120,0.00,338.5,3516,3535,19.3,22,15.0,12.5
2026-04-21 01:00:00,120,0.00,338.5,3516,3535,19.5,22,15.0,12.5
2026-04-21 02:00:00,120,0.00,338.5,3516,3535,19.6,22,15.0,12.5
2026-04-21 03:00:00,120,0.00,338.5,3516,3535,19.7,21,15.0,12.5
2026-04-21 04:00:00,120,0.00,338.5,3515,3535,19.8,21,15.0,12.5
2026-04-21 05:00:00,120,0.00,338.4,3515,3535,19.8,22,14.9,12.5
2026-04-21 06:00:00,120,0.00,338.4,3515,3535,20.0,23,14.8,12.5
2026-04-21 07:00:00,120,0.00,338.4,3515,3535,19.9,23,14.7,12.5
2026-04-21 08:00:00,120,0.00,338.4,3515,3535,20.0,22,14.9,12.5
2026-04-21 09:00:00,120,0.00,338.4,3515,3535,20.0,22,15.0,12.5
2026-04-21 10:00:00,120,0.00,338.4,3514,3535,20.1,22,15.0,12.5
2026-04-21 11:00:00,122,0.00,338.4,3514,3535,20.3,23,15.0,12.5
2026-04-21 12:00:00,120,0.00,338.4,3514,3535,20.3,22,15.0,12.5
2026-04-21 13:00:00,119,0.00,338.4,3514,3535,20.5,22,15.0,12.8
2026-04-21 14:00:00,120,0.00,338.3,3514,3534,20.6,23,15.0,12.7
2026-04-21 15:00:00,120,0.00,338.3,3514,3534,20.7,24,15.0,12.6
2026-04-21 16:00:00,120,0.00,338.3,3514,3534,20.6,22,15.0,12.5
2026-04-21 17:00:00,120,0.00,338.3,3514,3534,20.7,24,15.0,12.5
2026-04-21 18:00:00,120,0.00,338.3,3513,3534,20.8,24,15.0,12.5
2026-04-21 19:00:00,120,0.00,338.3,3513,3534,20.9,24,15.0,12.5
2026-04-21 20:00:00,120,0.00,338.3,3513,3534,21.0,24,15.0,12.5
2026-04-21 21:00:00,120,0.00,338.3,3513,3534,21.1,24,15.0,12.5
2026-04-21 22:00:00,120,0.00,338.2,3513,3534,21.3,24,14.8,12.5
2026-04-21 23:00:00,120,0.00,338.2,3512,3534,21.5,24,14.5,12.5
2026-04-22 00:00:00,120,0.00,338.2,3512,3534,21.6,24,14.5,12.5
2026-04-22 01:00:00,120,0.00,338.2,3512,3534,21.9,24,14.5,12.5
2026-04-22 02:00:00,120,0.00,338.2,3512,3534,21.9,24,14.5,12.5
2026-04-22 03:00:00,120,0.00,338.2,3511,3534,22.2,24,14.5,12.5
2026-04-22 04:00:00,119,0.00,338.2,3511,3533,22.4,25,14.5,12.5
2026-04-22 05:00:00,106,0.00,338.2,3511,3533,22.3,25,14.5,12.5
2026-04-22 06:00:00,120,0.00,338.2,3511,3533,22.4,24,14.6,12.5
2026-04-22 07:00:00,120,0.00,338.1,3511,3533,22.5,24,14.9,12.5
2026-04-22 08:00:00,120,0.00,338.1,3511,3533,22.6,25,15.0,12.5
2026-04-22 09:00:00,116,0.00,338.1,3510,3533,22.5,24,15.0,12.5
2026-04-22 10:00:00,120,0.00,338.1,3510,3533,22.8,25,15.0,12.5
2026-04-22 11:00:00,120,0.00,338.1,3510,3533,22.5,25,15.0,12.5
2026-04-22 12:00:00,120,0.00,338.1,3510,3533,22.7,25,15.0,12.5
2026-04-22 13:00:00,120,0.00,338.1,3510,3532,22.6,25,15.0,12.5
2026-04-22 14:00:00,120,0.00,338.1,3510,3532,22.7,25,15.0,12.5
2026-04-22 15:00:00,120,0.00,338.0,3510,3532,22.5,25,15.0,12.5
2026-04-22 16:00:00,120,0.00,338.0,3509,3532,22.5,25,15.0,12.5
2026-04-22 17:00:00,120,0.00,338.0,3509,3532,22.8,25,15.0,12.5
2026-04-22 18:00:00,120,0.00,338.0,3509,3532,22.7,25,15.0,12.5
2026-04-22 19:00:00,120,0.00,338.0,3509,3532,22.9,26,15.0,12.5
2026-04-22 20:00:00,120,0.00,338.0,3509,3532,22.7,25,15.0,12.5
2026-04-22 21:00:00,120,0.00,338.0,3509,3531,22.7,25,14.7,12.5
2026-04-22 22:00:00,120,0.00,338.0,3509,3531,22.5,25,14.6,12.5
2026-04-22 23:00:00,120,0.00,337.9,3509,3531,22.6,26,14.5,12.5
2026-04-23 00:00:00,120,0.00,337.9,3508,3531,22.7,25,14.5,12.5
2026-04-23 01:00:00,120,0.00,337.9,3508,3531,22.7,28,14.5,12.5
2026-04-23 02:00:00,120,0.00,337.9,3508,3531,22.8,25,14.5,12.5
2026-04-23 03:00:00,120,0.00,337.9,3508,3531,22.8,27,14.5,12.5
2026-04-23 04:00:00,120,0.00,337.9,3508,3531,22.8,27,14.5,12.5
2026-04-23 05:00:00,120,0.00,337.9,3507,3531,23.1,27,14.5,12.5
2026-04-23 06:00:00,120,0.00,337.9,3507,3530,23.3,25,14.5,12.5
2026-04-23 07:00:00,120,0.00,337.8,3507,3530,23.4,27,14.9,12.5
2026-04-23 08:00:00,124,0.00,337.8,3507,3530,23.7,27,15.0,12.5
2026-04-23 09:00:00,120,0.00,337.8,3506,3530,24.0,26,15.0,12.8
2026-04-23 10:00:00,122,0.00,337.8,3506,3530,23.9,27,15.0,13.0
2026-04-23 11:00:00,121,0.00,337.8,3506,3530,23.9,26,15.0,13.0
2026-04-23 12:00:00,128,0.00,337.8,3506,3530,24.0,26,15.0,13.0
2026-04-23 13:00:00,120,0.00,337.8,3506,3530,24.0,26,15.0,13.0
2026-04-23 14:00:00,120,0.00,337.7,3506,3530,24.3,26,15.0,13.0
2026-04-23 15:00:00,120,0.00,337.7,3506,3530,24.2,26,15.0,13.0
2026-04-23 16:00:00,125,0.00,337.8,3506,3530,24.3,26,15.0,13.0
2026-04-23 17:00:00,127,0.00,342.4,3559,3577,18.3,27,15.1,13.0
2026-04-23 18:00:00,120,0.00,341.9,3554,3572,17.5,20,15.0,13.0
2026-04-23 19:00:00,120,0.00,341.9,3554,3571,17.3,20,15.0,13.0
2026-04-23 20:00:00,120,0.00,341.8,3554,3571,17.1,20,15.0,13.0
2026-04-23 21:00:00,120,0.00,341.8,3553,3570,17.4,20,15.0,13.0
2026-04-23 22:00:00,120,0.00,341.8,3553,3570,17.3,20,15.0,13.0
2026-04-23 23:00:00,120,0.00,341.7,3552,3570,17.6,20,15.0,13.0
2026-04-24 00:00:00,120,0.00,341.7,3552,3570,17.9,20,15.0,13.0
2026-04-24 01:00:00,120,0.00,341.7,3551,3569,18.2,20,15.0,13.0
2026-04-24 02:00:00,120,0.00,341.7,3551,3569,18.2,20,15.0,13.0
2026-04-24 03:00:00,120,0.00,341.6,3551,3569,18.2,20,15.0,13.0
2026-04-24 04:00:00,120,0.00,341.6,3551,3569,18.4,20,15.0,13.0
2026-04-24 05:00:00,120,0.00,341.6,3550,3569,18.4,20,15.0,13.0
2026-04-24 06:00:00,120,0.00,341.6,3550,3569,18.5,20,15.0,13.0
2026-04-24 07:00:00,120,0.00,341.6,3550,3568,18.4,21,15.3,13.0
2026-04-24 08:00:00,120,0.00,341.5,3550,3568,18.5,20,15.4,13.0
2026-04-24 09:00:00,119,0.00,341.5,3550,3568,18.5,20,15.5,13.0
2026-04-24 10:00:00,120,0.00,341.5,3549,3568,18.4,20,15.5,13.0
2026-04-24 11:00:00,120,0.00,341.5,3549,3568,18.4,21,15.5,13.0
2026-04-24 12:00:00,121,0.00,341.5,3549,3567,18.2,20,15.5,13.0
2026-04-24 13:00:00,120,0.00,341.4,3549,3567,18.2,21,15.5,13.0
2026-04-24 14:00:00,118,0.00,341.4,3549,3567,18.1,20,15.5,13.0
2026-04-24 15:00:00,120,0.00,341.4,3548,3567,18.3,22,15.5,13.0
2026-04-24 16:00:00,120,0.00,341.4,3548,3566,18.1,22,15.5,13.0
2026-04-24 17:00:00,120,-0.01,341.4,3548,3566,18.0,20,15.5,13.0
2026-04-24 18:00:00,120,0.00,341.3,3548,3566,18.1,22,15.5,13.0
2026-04-24 19:00:00,120,0.00,341.3,3547,3566,18.2,22,15.5,13.0
2026-04-24 20:00:00,120,0.00,341.3,3547,3565,18.1,22,15.4,13.0
2026-04-24 21:00:00,120,0.00,341.3,3547,3565,18.3,22,15.1,13.0
2026-04-24 22:00:00,120,0.00,341.3,3547,3565,18.6,20,15.0,13.0
2026-04-24 23:00:00,120,0.00,341.2,3546,3565,18.7,20,15.0,13.0
2026-04-25 00:00:00,120,0.00,341.2,3546,3565,19.0,22,15.0,13.0
2026-04-25 01:00:00,119,0.00,341.2,3546,3565,18.9,21,15.0,13.0
2026-04-25 02:00:00,120,0.00,341.2,3546,3564,18.8,21,15.0,13.0
2026-04-25 03:00:00,120,0.00,341.2,3545,3564,19.1,21,15.0,13.0
2026-04-25 04:00:00,119,0.00,341.2,3545,3564,19.2,20,15.0,13.0
2026-04-25 05:00:00,120,0.00,341.1,3545,3564,19.0,21,15.0,13.0
2026-04-25 06:00:00,120,0.00,341.1,3545,3564,19.1,21,15.0,13.0
2026-04-25 07:00:00,120,0.00,341.1,3545,3564,19.1,20,15.0,13.0
2026-04-25 08:00:00,120,0.00,341.1,3545,3564,18.9,21,15.4,13.0
2026-04-25 09:00:00,120,0.00,341.1,3544,3564,19.2,21,15.5,13.0
2026-04-25 10:00:00,120,0.00,341.0,3544,3563,19.1,21,15.5,13.0
2026-04-25 11:00:00,120,0.00,341.0,3544,3563,19.1,21,15.5,13.0
2026-04-25 12:00:00,120,0.00,341.0,3544,3563,19.1,20,15.5,13.0
2026-04-25 13:00:00,120,0.00,341.0,3544,3563,18.9,21,15.5,13.0
2026-04-25 14:00:00,120,0.00,341.0,3544,3563,18.9,21,15.5,13.0
2026-04-25 15:00:00,120,0.00,341.0,3544,3562,18.9,21,15.5,13.0
2026-04-25 16:00:00,120,0.00,340.9,3543,3562,18.9,20,15.5,13.0
2026-04-25 17:00:00,120,0.00,340.9,3543,3562,19.0,22,15.5,13.0
2026-04-25 18:00:00,120,0.00,340.9,3543,3562,18.8,22,15.5,13.0
2026-04-25 19:00:00,120,0.00,340.9,3543,3561,18.6,22,15.5,13.0
2026-04-25 20:00:00,120,0.00,340.9,3543,3561,18.7,22,15.5,13.0
2026-04-25 21:00:00,120,0.00,340.9,3542,3561,19.0,22,15.5,13.0
2026-04-25 22:00:00,120,0.00,340.8,3542,3561,19.1,22,15.5,13.0
2026-04-25 23:00:00,120,0.00,340.8,3541,3561,19.4,22,15.5,13.0
2026-04-26 00:00:00,120,0.00,340.8,3541,3561,19.4,22,15.5,13.0
2026-04-26 01:00:00,120,0.00,340.8,3541,3560,19.5,22,15.5,13.0
2026-04-26 02:00:00,120,0.00,340.8,3541,3560,19.5,22,15.5,13.0
2026-04-26 03:00:00,120,0.00,340.8,3541,3560,19.5,21,15.5,13.0
2026-04-26 04:00:00,120,0.00,340.7,3541,3560,19.5,21,15.5,13.0
2026-04-26 05:00:00,120,0.00,340.7,3540,3560,19.6,21,15.5,13.0
2026-04-26 06:00:00,120,0.00,340.7,3540,3560,19.7,22,15.5,13.0
2026-04-26 07:00:00,120,0.00,340.7,3540,3560,19.6,21,15.4,13.0
2026-04-26 08:00:00,120,0.00,340.7,3540,3560,19.6,22,15.5,13.0
2026-04-26 09:00:00,120,0.00,340.7,3540,3559,19.5,21,15.5,13.0
2026-04-26 10:00:00,120,0.00,340.6,3540,3559,19.7,22,15.5,13.0
2026-04-26 11:00:00,120,0.00,340.6,3540,3559,19.6,21,15.5,13.0
2026-04-26 12:00:00,120,0.00,340.6,3539,3559,19.6,22,15.5,13.0
2026-04-26 13:00:00,120,0.00,340.6,3539,3559,19.8,21,15.5,13.0
2026-04-26 14:00:00,120,0.00,340.6,3539,3559,19.8,22,15.5,13.0
2026-04-26 15:00:00,120,0.00,340.6,3539,3559,19.7,22,15.5,13.0
2026-04-26 16:00:00,120,0.00,340.5,3539,3559,19.8,21,15.5,13.0
2026-04-26 17:00:00,120,-0.01,340.5,3539,3558,19.8,22,15.5,13.0
2026-04-26 18:00:00,120,0.00,340.5,3538,3558,20.0,22,15.5,13.0
2026-04-26 19:00:00,120,-0.01,340.5,3538,3558,20.0,22,15.5,13.0
2026-04-26 20:00:00,120,0.00,340.5,3538,3558,19.9,23,15.3,13.0
2026-04-26 21:00:00,120,0.00,340.5,3538,3558,19.8,23,15.0,13.0
2026-04-26 22:00:00,119,0.00,340.4,3538,3557,19.9,22,15.0,13.0
2026-04-26 23:00:00,120,0.00,340.4,3537,3557,20.0,23,15.0,13.0
2026-04-27 00:00:00,120,0.00,340.4,3537,3557,20.2,22,15.0,13.0
2026-04-27 01:00:00,120,0.00,340.4,3536,3557,20.2,24,15.0,13.0
2026-04-27 02:00:00,120,0.00,340.4,3536,3557,20.4,23,15.0,12.5
2026-04-27 03:00:00,120,0.00,340.4,3536,3556,20.3,23,15.0,12.5
2026-04-27 04:00:00,120,0.00,340.3,3536,3556,20.3,23,15.0,12.5
2026-04-27 05:00:00,120,0.00,340.3,3536,3556,20.4,23,15.0,12.5
2026-04-27 06:00:00,120,0.00,340.3,3535,3556,20.4,23,15.0,12.7
2026-04-27 07:00:00,120,0.00,340.3,3535,3556,20.5,23,15.0,13.0
2026-04-27 08:00:00,120,0.00,340.3,3535,3556,20.4,23,15.0,13.0
2026-04-27 09:00:00,120,0.00,340.3,3535,3555,20.4,22,15.5,13.0
2026-04-27 10:00:00,120,0.00,340.3,3535,3555,20.5,24,15.5,13.0
2026-04-27 11:00:00,120,0.00,340.2,3535,3555,20.4,22,15.5,13.0
2026-04-27 12:00:00,119,0.00,340.2,3535,3555,20.6,23,15.5,13.0
2026-04-27 13:00:00,120,0.00,340.2,3534,3555,20.6,22,15.5,13.0
2026-04-27 14:00:00,120,0.00,340.2,3534,3555,20.7,22,15.5,13.0
2026-04-27 15:00:00,120,0.00,340.2,3534,3555,20.6,22,15.5,13.0
2026-04-27 16:00:00,120,0.00,340.2,3534,3555,20.7,22,15.5,13.0
2026-04-27 17:00:00,120,0.00,340.1,3534,3555,20.8,23,15.5,13.0
2026-04-27 18:00:00,120,0.00,340.1,3534,3554,20.8,24,15.5,13.0
2026-04-27 19:00:00,120,0.00,340.1,3533,3554,20.9,23,15.5,13.0
2026-04-27 20:00:00,120,0.00,340.1,3533,3554,21.0,22,15.5,13.0
2026-04-27 21:00:00,120,0.00,340.1,3533,3554,20.9,24,15.5,13.0
2026-04-27 22:00:00,120,0.00,340.1,3533,3554,21.0,23,15.3,13.0
2026-04-27 23:00:00,120,0.00,340.1,3533,3554,21.3,24,15.2,13.0
2026-04-28 00:00:00,120,0.00,340.0,3532,3554,21.4,24,15.0,13.0
2026-04-28 01:00:00,120,0.00,340.0,3532,3554,21.7,24,15.0,13.0
2026-04-28 02:00:00,120,0.00,340.0,3532,3553,21.8,24,15.0,13.0
2026-04-28 03:00:00,120,0.00,340.0,3531,3553,22.0,24,15.0,13.0
2026-04-28 04:00:00,120,0.00,340.0,3531,3553,22.0,24,15.0,13.0
2026-04-28 05:00:00,120,0.00,340.0,3531,3553,22.2,25,15.0,13.0
2026-04-28 06:00:00,120,0.00,339.9,3531,3553,22.0,24,15.0,13.0
2026-04-28 07:00:00,120,0.00,339.9,3531,3553,22.2,24,15.0,13.0
2026-04-28 08:00:00,120,0.00,339.9,3530,3552,21.9,24,15.2,13.0
2026-04-28 09:00:00,120,0.00,339.9,3530,3552,22.0,24,15.5,13.0
2026-04-28 10:00:00,120,0.00,339.9,3530,3552,22.0,25,15.5,13.0
2026-04-28 11:00:00,120,-0.01,339.9,3530,3552,21.8,24,15.5,13.0
2026-04-28 12:00:00,120,0.00,339.9,3530,3552,21.6,25,15.4,13.0
2026-04-28 13:00:00,120,0.00,339.8,3530,3551,21.6,24,15.5,13.0
2026-04-28 14:00:00,119,1.69,339.9,3530,3552,22.2,26,15.5,13.1
2026-04-28 15:00:00,124,6.75,345.4,3590,3607,17.0,24,15.5,13.5
2026-04-28 16:00:00,120,0.00,344.7,3584,3598,14.9,17,15.5,13.5
2026-04-28 17:00:00,120,0.00,344.7,3583,3598,14.7,17,15.5,13.5
2026-04-28 18:00:00,120,0.00,344.6,3583,3597,14.4,17,15.5,13.5
2026-04-28 19:00:00,120,0.00,344.6,3582,3597,14.7,18,15.5,13.2
2026-04-28 20:00:00,120,0.00,344.6,3582,3596,14.8,18,15.5,13.0
2026-04-28 21:00:00,120,0.06,344.5,3581,3596,15.0,18,15.5,13.0
2026-04-28 22:00:00,119,0.04,344.5,3581,3596,15.0,17,15.5,13.0
2026-04-28 23:00:00,120,0.03,344.5,3581,3596,15.1,18,15.5,13.0
2026-04-29 00:00:00,120,0.00,344.5,3580,3595,15.1,18,15.4,13.0
2026-04-29 01:00:00,120,0.00,344.5,3580,3595,15.2,17,15.0,13.0
2026-04-29 02:00:00,120,0.00,344.4,3580,3595,15.3,17,15.0,13.0
2026-04-29 03:00:00,120,0.00,344.4,3580,3595,15.3,17,15.0,13.0
2026-04-29 04:00:00,120,0.00,344.4,3580,3595,15.4,19,15.0,13.0
2026-04-29 05:00:00,119,0.00,344.4,3579,3595,15.5,17,15.0,13.0
2026-04-29 06:00:00,120,-0.01,344.4,3579,3595,15.6,17,15.0,13.0
2026-04-29 07:00:00,120,0.00,344.4,3579,3595,15.7,17,15.4,13.0
2026-04-29 08:00:00,120,0.00,344.3,3579,3595,15.6,17,15.5,13.0
2026-04-29 09:00:00,120,0.00,344.3,3579,3595,15.8,17,15.5,13.0
2026-04-29 10:00:00,119,-0.01,344.3,3579,3594,15.8,17,15.5,13.0
2026-04-29 11:00:00,118,-0.01,344.3,3578,3594,15.9,18,15.5,13.0
2026-04-29 12:00:00,120,0.00,344.3,3578,3594,16.0,18,15.5,13.0
2026-04-29 13:00:00,120,0.00,344.3,3578,3594,16.2,19,15.5,13.0
2026-04-29 14:00:00,120,0.00,344.2,3578,3594,16.1,18,15.5,13.0
2026-04-29 15:00:00,125,0.00,344.2,3578,3594,16.3,19,15.5,13.0
2026-04-29 16:00:00,120,0.00,344.2,3577,3594,16.8,19,15.1,13.0
2026-04-29 17:00:00,120,0.00,344.2,3577,3594,16.8,18,15.0,13.0
2026-04-29 18:00:00,120,0.00,344.2,3576,3594,17.1,19,15.0,13.0
2026-04-29 19:00:00,120,0.00,344.2,3576,3593,17.3,19,15.0,13.0
2026-04-29 20:00:00,120,0.00,344.1,3576,3593,17.4,19,15.0,13.0
2026-04-29 21:00:00,120,0.00,344.1,3576,3593,17.4,19,15.0,13.0
2026-04-29 22:00:00,120,0.00,344.1,3576,3593,17.5,20,15.0,13.0
2026-04-29 23:00:00,120,0.00,344.1,3576,3593,17.5,19,15.0,13.0
2026-04-30 00:00:00,120,0.00,344.1,3575,3593,17.7,19,15.0,13.0
2026-04-30 01:00:00,120,0.00,344.1,3575,3593,17.7,19,15.0,13.0
2026-04-30 02:00:00,120,0.00,344.1,3575,3593,17.6,19,15.0,12.7
2026-04-30 03:00:00,120,0.00,344.0,3575,3592,17.6,19,15.0,12.5
2026-04-30 04:00:00,120,0.00,344.0,3575,3592,17.6,20,15.0,12.5
2026-04-30 05:00:00,120,0.00,344.0,3575,3592,17.5,20,15.0,12.9
2026-04-30 06:00:00,120,0.00,344.0,3574,3592,17.7,20,15.0,13.0
2026-04-30 07:00:00,120,0.00,344.0,3574,3592,17.7,20,15.0,13.0
2026-04-30 08:00:00,120,-0.01,344.0,3574,3592,17.7,20,15.0,12.9
2026-04-30 09:00:00,122,5.39,345.1,3587,3603,16.4,20,15.0,12.5
2026-04-30 10:00:00,120,13.62,349.1,3630,3643,12.9,15,15.0,12.8
2026-04-30 11:00:00,127,13.28,351.6,3656,3671,14.4,19,15.6,13.4
2026-04-30 12:00:00,123,19.19,356.7,3707,3728,21.8,30,16.8,14.4
2026-04-30 13:00:00,121,16.08,366.1,3798,3832,33.4,39,18.2,15.5
2026-04-30 14:00:00,120,0.00,367.3,3808,3841,33.6,36,18.3,15.4
2026-04-30 15:00:00,120,0.00,367.1,3806,3840,33.9,36,18.0,15.0
2026-04-30 16:00:00,119,0.00,367.0,3805,3839,33.7,36,17.6,14.7
2026-04-30 17:00:00,120,0.00,366.9,3804,3838,33.8,35,17.5,14.5
2026-04-30 18:00:00,120,0.00,366.9,3804,3837,33.5,36,17.0,14.1
2026-04-30 19:00:00,120,-0.01,366.8,3803,3837,33.6,37,16.9,14.0
2026-04-30 20:00:00,120,-0.01,366.8,3803,3836,33.7,37,16.5,13.9
2026-04-30 21:00:00,120,-0.01,366.8,3802,3836,34.1,37,16.5,13.5
2026-04-30 22:00:00,119,0.00,366.7,3801,3836,34.5,38,16.3,13.5
2026-04-30 23:00:00,120,-0.01,366.7,3801,3835,34.7,37,16.0,13.5
2026-05-01 00:00:00,120,0.00,366.7,3800,3835,34.8,38,16.0,13.3
2026-05-01 01:00:00,120,0.00,366.7,3800,3835,35.1,37,15.9,13.0
2026-05-01 02:00:00,120,-0.01,366.6,3800,3835,35.2,37,15.5,13.0
2026-05-01 03:00:00,120,-0.01,366.6,3799,3835,35.6,38,15.5,13.0
2026-05-01 04:00:00,120,0.00,366.6,3799,3834,35.7,38,15.5,13.0
2026-05-01 05:00:00,120,-0.01,366.6,3798,3834,35.9,38,15.5,13.0
2026-05-01 06:00:00,120,-0.01,366.5,3798,3834,36.3,39,15.5,13.0
2026-05-01 07:00:00,120,0.00,366.5,3797,3834,37.0,39,15.5,13.0
2026-05-01 08:00:00,120,-0.01,366.5,3796,3834,37.7,39,15.5,13.0
2026-05-01 09:00:00,42,-0.01,366.5,3796,3834,37.4,39,15.5,13.0
2026-05-01 14:00:00,36,1.38,366.6,3798,3835,36.5,39,15.0,13.5
2026-05-01 15:00:00,125,1.50,367.8,3816,3846,30.1,35,15.7,13.4
2026-05-01 16:00:00,119,-0.10,367.7,3817,3846,29.1,32,16.3,13.0
2026-05-01 17:00:00,120,-0.18,367.7,3816,3845,29.3,31,16.5,13.0
2026-05-01 18:00:00,120,0.08,367.6,3815,3845,29.4,31,16.7,12.6
2026-05-01 19:00:00,120,0.09,367.6,3815,3844,29.5,31,17.0,12.5
2026-05-01 20:00:00,120,0.10,367.5,3815,3844,29.3,31,17.0,12.5
2026-05-01 21:00:00,120,-0.02,367.5,3815,3844,29.5,32,17.0,12.5
2026-05-01 22:00:00,120,-0.13,367.5,3814,3844,29.7,31,17.0,12.0
2026-05-01 23:00:00,120,-0.16,367.5,3814,3844,29.6,32,17.0,12.0
2026-05-02 00:00:00,120,-0.12,367.4,3814,3843,29.7,32,17.0,12.0
2026-05-02 01:00:00,120,-0.08,367.4,3813,3843,29.8,32,17.0,12.0
2026-05-02 02:00:00,120,-0.05,367.4,3813,3843,29.6,32,17.0,11.9
2026-05-02 03:00:00,120,0.01,367.3,3813,3842,29.8,33,17.0,11.5
2026-05-02 04:00:00,120,-0.02,367.3,3812,3842,30.2,33,17.0,11.5
2026-05-02 05:00:00,120,-0.03,367.3,3811,3842,30.5,33,17.0,11.5
2026-05-02 06:00:00,119,-0.13,367.3,3811,3841,30.5,33,17.0,11.5
2026-05-02 07:00:00,121,12.78,372.2,3863,3894,31.2,35,17.0,11.7
2026-05-02 08:00:00,120,14.10,380.0,3943,3977,33.4,37,17.4,12.2
2026-05-02 09:00:00,121,10.73,387.0,4015,4051,35.2,38,18.0,12.9
2026-05-02 10:00:00,125,8.39,391.5,4062,4098,35.9,40,18.5,13.3
2026-05-02 11:00:00,120,-1.82,391.2,4059,4093,34.9,38,19.0,13.5
