timestamp_utc,bus,direction,can_id_hex,dlc,data_hex,is_extended,is_fd,is_brs
2026-05-10 21:58:17.712,can_fd,rx,0x274,2,A0A0,f,f,f
2026-05-10 21:58:17.713,can_fd,rx,0x204,8,15EDF5EDB0705800,f,f,f
2026-05-10 21:58:17.713,can_fd,rx,0x206,8,1613F60FAFA05800,f,f,f
2026-05-10 21:58:17.713,can_fd,rx,0x208,8,0000000000005800,f,f,f
2026-05-10 21:58:17.713,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.713,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.713,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:17.714,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:17.714,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:17.714,can_fd,rx,0x262,3,A0A0A0,f,f,f
2026-05-10 21:58:17.714,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:17.714,can_fd,rx,0x260,8,82A2A2A3A3000000,f,f,f
2026-05-10 21:58:17.715,can_fd,rx,0x270,8,A3A3A3A0A3A3A3A0,f,f,f
2026-05-10 21:58:17.733,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.734,can_fd,rx,0x202,8,15EEF5F1AF987800,f,f,f
2026-05-10 21:58:17.734,can_fd,rx,0x200,8,161DF61DB1007800,f,f,f
2026-05-10 21:58:17.735,can_fd,rx,0x208,8,0000000000007800,f,f,f
2026-05-10 21:58:17.735,can_fd,rx,0x204,8,160FF5FFAFE87800,f,f,f
2026-05-10 21:58:17.735,can_fd,rx,0x206,8,15F5F5F4AF907800,f,f,f
2026-05-10 21:58:17.736,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:17.736,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.736,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:17.753,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.759,can_fd,rx,0x200,8,1620F620B0F89800,f,f,f
2026-05-10 21:58:17.759,can_fd,rx,0x202,8,15F0F5F2AF889800,f,f,f
2026-05-10 21:58:17.760,can_fd,rx,0x208,8,0000000000009800,f,f,f
2026-05-10 21:58:17.760,can_fd,rx,0x204,8,15FAF5F9B0009800,f,f,f
2026-05-10 21:58:17.760,can_fd,rx,0x206,8,15F5F5F3AFA89800,f,f,f
2026-05-10 21:58:17.760,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.761,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:17.761,can_fd,rx,0x270,8,ABABABA8ABABABA8,f,f,f
2026-05-10 21:58:17.761,can_fd,rx,0x262,3,A8A8A8,f,f,f
2026-05-10 21:58:17.761,can_fd,rx,0x260,8,8AAAABAAAB000000,f,f,f
2026-05-10 21:58:17.761,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:17.762,can_fd,rx,0x274,2,A8A8,f,f,f
2026-05-10 21:58:17.762,can_fd,rx,0x272,8,A8A8A8A8A8A8A8A8,f,f,f
2026-05-10 21:58:17.773,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.778,can_fd,tx,0x7E7,8,032240DB00000000,f,f,f
2026-05-10 21:58:17.784,can_fd,rx,0x202,8,15F2F5EDB068B800,f,f,f
2026-05-10 21:58:17.784,can_fd,rx,0x200,8,161FF603B008B800,f,f,f
2026-05-10 21:58:17.785,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.785,can_fd,rx,0x208,8,000000000000B800,f,f,f
2026-05-10 21:58:17.785,can_fd,rx,0x206,8,15F4F616B0A8B800,f,f,f
2026-05-10 21:58:17.785,can_fd,rx,0x204,8,1613F5E4AF18B800,f,f,f
2026-05-10 21:58:17.786,can_fd,rx,0x7EF,8,046240DB39AAAAAA,f,f,f
2026-05-10 21:58:17.786,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:17.786,can_fd,rx,0x216,7,01FA8E8C92FB1D,f,f,f
2026-05-10 21:58:17.793,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.809,can_fd,rx,0x200,8,1603F602B028D800,f,f,f
2026-05-10 21:58:17.809,can_fd,rx,0x202,8,160FF60EB078D800,f,f,f
2026-05-10 21:58:17.810,can_fd,rx,0x204,8,15E5F5E5AF20D800,f,f,f
2026-05-10 21:58:17.810,can_fd,rx,0x208,8,000000000000D800,f,f,f
2026-05-10 21:58:17.810,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.810,can_fd,rx,0x206,8,1614F616B0A8D800,f,f,f
2026-05-10 21:58:17.811,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:17.811,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:17.811,can_fd,rx,0x262,3,B0B0B0,f,f,f
2026-05-10 21:58:17.811,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:17.811,can_fd,rx,0x260,8,93B2B3B2B0000000,f,f,f
2026-05-10 21:58:17.812,can_fd,rx,0x274,2,B0B0,f,f,f
2026-05-10 21:58:17.812,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:17.812,can_fd,rx,0x270,8,B3B3B3B0B3B3B3B0,f,f,f
2026-05-10 21:58:17.812,can_fd,rx,0x272,8,B0B0B0B0B0B0B0B0,f,f,f
2026-05-10 21:58:17.813,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:17.813,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.833,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.834,can_fd,rx,0x202,8,1611F610B070F800,f,f,f
2026-05-10 21:58:17.834,can_fd,rx,0x200,8,1603F607B028F800,f,f,f
2026-05-10 21:58:17.835,can_fd,rx,0x204,8,15E4F5E0AF18F800,f,f,f
2026-05-10 21:58:17.835,can_fd,rx,0x206,8,1614F615B0D0F800,f,f,f
2026-05-10 21:58:17.835,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.835,can_fd,rx,0x208,8,000000000000F800,f,f,f
2026-05-10 21:58:17.836,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:17.836,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:17.853,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.859,can_fd,rx,0x200,8,15FAF5F9AFE01800,f,f,f
2026-05-10 21:58:17.859,can_fd,rx,0x202,8,1614F610B0901800,f,f,f
2026-05-10 21:58:17.860,can_fd,rx,0x204,8,15E3F5ECAF501800,f,f,f
2026-05-10 21:58:17.860,can_fd,rx,0x206,8,1614F612B0901800,f,f,f
2026-05-10 21:58:17.860,can_fd,rx,0x208,8,0000000000001800,f,f,f
2026-05-10 21:58:17.860,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.861,can_fd,rx,0x262,3,B8B8B8,f,f,f
2026-05-10 21:58:17.861,can_fd,rx,0x260,8,9ABABABABA000000,f,f,f
2026-05-10 21:58:17.861,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:17.861,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:17.861,can_fd,rx,0x270,8,BBBBBBB8BBBBBBB8,f,f,f
2026-05-10 21:58:17.862,can_fd,rx,0x460,4,0C000000,f,f,f
2026-05-10 21:58:17.862,can_fd,rx,0x272,8,B8B8B8B8B8B8B8B8,f,f,f
2026-05-10 21:58:17.862,can_fd,rx,0x274,2,B8B8,f,f,f
2026-05-10 21:58:17.873,can_out,rx,0x111,8,6A01296200000000,f,f,f
2026-05-10 21:58:17.873,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.878,can_fd,tx,0x7E7,8,032240DD00000000,f,f,f
2026-05-10 21:58:17.884,can_fd,rx,0x202,8,1613F614B0A03800,f,f,f
2026-05-10 21:58:17.884,can_fd,rx,0x200,8,15F9F5FBAFD03800,f,f,f
2026-05-10 21:58:17.885,can_fd,rx,0x206,8,1613F610B0703800,f,f,f
2026-05-10 21:58:17.885,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.885,can_fd,rx,0x208,8,0000000000003800,f,f,f
2026-05-10 21:58:17.885,can_fd,rx,0x204,8,15EAF5EBAF683800,f,f,f
2026-05-10 21:58:17.886,can_fd,rx,0x7EF,8,046240DD3DAAAAAA,f,f,f
2026-05-10 21:58:17.886,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:17.886,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:17.893,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.909,can_fd,rx,0x202,8,1614F614B0A85800,f,f,f
2026-05-10 21:58:17.909,can_fd,rx,0x200,8,15FDF5FCB0F05800,f,f,f
2026-05-10 21:58:17.910,can_fd,rx,0x204,8,15EDF5EDB0785800,f,f,f
2026-05-10 21:58:17.910,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.910,can_fd,rx,0x208,8,0000000000005800,f,f,f
2026-05-10 21:58:17.910,can_fd,rx,0x206,8,1611F610AF985800,f,f,f
2026-05-10 21:58:17.914,can_fd,rx,0x260,8,A2C2C3C3C2000000,f,f,f
2026-05-10 21:58:17.914,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:17.914,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:17.914,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:17.914,can_fd,rx,0x262,3,C0C0C0,f,f,f
2026-05-10 21:58:17.915,can_fd,rx,0x274,2,C0C0,f,f,f
2026-05-10 21:58:17.915,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:17.915,can_fd,rx,0x272,8,C0C0C0C0C0C0C0C0,f,f,f
2026-05-10 21:58:17.915,can_fd,rx,0x270,8,C3C3C3C0C3C3C3C0,f,f,f
2026-05-10 21:58:17.916,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.916,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:17.936,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.937,can_fd,rx,0x202,8,15F2F5F2AFA07800,f,f,f
2026-05-10 21:58:17.937,can_fd,rx,0x200,8,161FF61FB1007800,f,f,f
2026-05-10 21:58:17.938,can_fd,rx,0x208,8,0000000000007800,f,f,f
2026-05-10 21:58:17.938,can_fd,rx,0x204,8,1610F5FFAFE87800,f,f,f
2026-05-10 21:58:17.938,can_fd,rx,0x206,8,15F5F5F4AFA07800,f,f,f
2026-05-10 21:58:17.938,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.939,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:17.939,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:17.956,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.962,can_fd,rx,0x200,8,161FF621B0F89800,f,f,f
2026-05-10 21:58:17.962,can_fd,rx,0x202,8,15F0F5F3AF889800,f,f,f
2026-05-10 21:58:17.963,can_fd,rx,0x208,8,0000000000009800,f,f,f
2026-05-10 21:58:17.963,can_fd,rx,0x204,8,15FAF5FAB0109800,f,f,f
2026-05-10 21:58:17.963,can_fd,rx,0x206,8,15F3F5F3AFA89800,f,f,f
2026-05-10 21:58:17.963,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.964,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:17.964,can_fd,rx,0x260,8,ABCBCACBC8000000,f,f,f
2026-05-10 21:58:17.964,can_fd,rx,0x262,3,C8C8C8,f,f,f
2026-05-10 21:58:17.964,can_fd,rx,0x270,8,CBCBCBC8CBCBCBC8,f,f,f
2026-05-10 21:58:17.964,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:17.965,can_fd,rx,0x272,8,C8C8C8C8C8C8C8C8,f,f,f
2026-05-10 21:58:17.965,can_fd,rx,0x274,2,C8C8,f,f,f
2026-05-10 21:58:17.976,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:17.981,can_fd,tx,0x7E7,8,032240DF00000000,f,f,f
2026-05-10 21:58:17.987,can_fd,rx,0x202,8,15F5F5EEB070B800,f,f,f
2026-05-10 21:58:17.987,can_fd,rx,0x200,8,161EF604B010B800,f,f,f
2026-05-10 21:58:17.988,can_fd,rx,0x206,8,15F3F614B0A8B800,f,f,f
2026-05-10 21:58:17.988,can_fd,rx,0x204,8,1614F5E4AF18B800,f,f,f
2026-05-10 21:58:17.988,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:17.988,can_fd,rx,0x208,8,000000000000B800,f,f,f
2026-05-10 21:58:17.989,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:17.989,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:17.989,can_fd,rx,0x7EF,8,046240DF3AAAAAAA,f,f,f
2026-05-10 21:58:17.996,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.012,can_fd,rx,0x200,8,1604F602B030D800,f,f,f
2026-05-10 21:58:18.012,can_fd,rx,0x202,8,160EF60DB078D800,f,f,f
2026-05-10 21:58:18.013,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.013,can_fd,rx,0x208,8,000000000000D800,f,f,f
2026-05-10 21:58:18.013,can_fd,rx,0x204,8,15E5F5E6AF20D800,f,f,f
2026-05-10 21:58:18.013,can_fd,rx,0x206,8,1616F615B0C0D800,f,f,f
2026-05-10 21:58:18.014,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:18.014,can_fd,rx,0x262,3,D0D0D0,f,f,f
2026-05-10 21:58:18.014,can_fd,rx,0x260,8,B3D3D2D2D2000000,f,f,f
2026-05-10 21:58:18.014,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:18.014,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:18.015,can_fd,rx,0x274,2,D0D0,f,f,f
2026-05-10 21:58:18.015,can_fd,rx,0x272,8,D0D0D0D0D0D0D0D0,f,f,f
2026-05-10 21:58:18.015,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:18.015,can_fd,rx,0x270,8,D3D3D3D0D3D3D3D0,f,f,f
2026-05-10 21:58:18.016,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:18.016,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.036,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.037,can_fd,rx,0x200,8,1601F606B028F800,f,f,f
2026-05-10 21:58:18.037,can_fd,rx,0x202,8,1611F611B060F800,f,f,f
2026-05-10 21:58:18.038,can_fd,rx,0x204,8,15E4F5E0AF18F800,f,f,f
2026-05-10 21:58:18.038,can_fd,rx,0x206,8,1616F615B0D0F800,f,f,f
2026-05-10 21:58:18.038,can_fd,rx,0x208,8,000000000000F800,f,f,f
2026-05-10 21:58:18.038,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.039,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:18.039,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:18.056,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.062,can_fd,rx,0x200,8,15F7F5F6AFC81800,f,f,f
2026-05-10 21:58:18.062,can_fd,rx,0x202,8,1614F612B0981800,f,f,f
2026-05-10 21:58:18.063,can_fd,rx,0x204,8,15E5F5EBAF481800,f,f,f
2026-05-10 21:58:18.063,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.063,can_fd,rx,0x208,8,0000000000001800,f,f,f
2026-05-10 21:58:18.063,can_fd,rx,0x206,8,160FF60CB0701800,f,f,f
2026-05-10 21:58:18.064,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:18.064,can_fd,rx,0x270,8,DBDBDBD8DBDBDBD8,f,f,f
2026-05-10 21:58:18.064,can_fd,rx,0x262,3,D8D8D8,f,f,f
2026-05-10 21:58:18.064,can_fd,rx,0x260,8,BCDADADADA000000,f,f,f
2026-05-10 21:58:18.064,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:18.065,can_fd,rx,0x274,2,D8D8,f,f,f
2026-05-10 21:58:18.065,can_fd,rx,0x272,8,D8D8D8D8D8D8D8D8,f,f,f
2026-05-10 21:58:18.076,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.081,can_fd,tx,0x7E7,8,032240E100000000,f,f,f
2026-05-10 21:58:18.087,can_fd,rx,0x200,8,15F7F5FCAFC83800,f,f,f
2026-05-10 21:58:18.087,can_fd,rx,0x202,8,1612F616B0983800,f,f,f
2026-05-10 21:58:18.088,can_fd,rx,0x204,8,15EBF5EBAF703800,f,f,f
2026-05-10 21:58:18.088,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.088,can_fd,rx,0x208,8,0000000000003800,f,f,f
2026-05-10 21:58:18.088,can_fd,rx,0x206,8,1612F611B0783800,f,f,f
2026-05-10 21:58:18.089,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:18.089,can_fd,rx,0x7EF,8,046240E13AAAAAAA,f,f,f
2026-05-10 21:58:18.089,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:18.096,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.112,can_fd,rx,0x206,8,1613F612AFA05800,f,f,f
2026-05-10 21:58:18.112,can_fd,rx,0x208,8,0000000000005800,f,f,f
2026-05-10 21:58:18.112,can_fd,rx,0x204,8,15EBF5EEB0705800,f,f,f
2026-05-10 21:58:18.112,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.112,can_fd,rx,0x200,8,15FDF5FDB0F85800,f,f,f
2026-05-10 21:58:18.112,can_fd,rx,0x202,8,1613F613B0B05800,f,f,f
2026-05-10 21:58:18.113,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:18.113,can_fd,rx,0x262,3,E0E0E0,f,f,f
2026-05-10 21:58:18.113,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:18.113,can_fd,rx,0x260,8,C4E2E3E2E0000000,f,f,f
2026-05-10 21:58:18.113,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:18.114,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:18.114,can_fd,rx,0x272,8,E0E0E0E0E0E0E0E0,f,f,f
2026-05-10 21:58:18.114,can_fd,rx,0x270,8,E3E3E3E0E3E3E3E0,f,f,f
2026-05-10 21:58:18.114,can_fd,rx,0x274,2,E0E0,f,f,f
2026-05-10 21:58:18.115,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:18.115,can_fd,rx,0x460,4,0C000000,f,f,f
2026-05-10 21:58:18.115,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.135,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.136,can_fd,rx,0x200,8,161DF621B1087800,f,f,f
2026-05-10 21:58:18.136,can_fd,rx,0x202,8,15F2F5F1AFB07800,f,f,f
2026-05-10 21:58:18.137,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.137,can_fd,rx,0x204,8,1610F5FEAFD87800,f,f,f
2026-05-10 21:58:18.137,can_fd,rx,0x208,8,0000000000007800,f,f,f
2026-05-10 21:58:18.137,can_fd,rx,0x206,8,15F5F5F5AF987800,f,f,f
2026-05-10 21:58:18.138,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:18.138,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:18.155,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.161,can_fd,rx,0x200,8,1620F61FB1009800,f,f,f
2026-05-10 21:58:18.161,can_fd,rx,0x202,8,15F1F5F1AF989800,f,f,f
2026-05-10 21:58:18.162,can_fd,rx,0x208,8,0000000000009800,f,f,f
2026-05-10 21:58:18.162,can_fd,rx,0x204,8,15FCF5F9B0089800,f,f,f
2026-05-10 21:58:18.162,can_fd,rx,0x206,8,15F3F5F5AFA89800,f,f,f
2026-05-10 21:58:18.163,can_fd,rx,0x262,3,E8E8E8,f,f,f
2026-05-10 21:58:18.163,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.163,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:18.163,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:18.163,can_fd,rx,0x260,8,CAEAEAEBEA000000,f,f,f
2026-05-10 21:58:18.163,can_fd,rx,0x270,8,EBEBEBE8EBEBEBE8,f,f,f
2026-05-10 21:58:18.164,can_fd,rx,0x272,8,E8E8E8E8E8E8E8E8,f,f,f
2026-05-10 21:58:18.164,can_fd,rx,0x274,2,E8E8,f,f,f
2026-05-10 21:58:18.175,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.180,can_fd,tx,0x7E7,8,0322C21800000000,f,f,f
2026-05-10 21:58:18.186,can_fd,rx,0x202,8,15F2F5ECB070B800,f,f,f
2026-05-10 21:58:18.186,can_fd,rx,0x200,8,161EF605B020B800,f,f,f
2026-05-10 21:58:18.187,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.187,can_fd,rx,0x204,8,1617F5E3AF20B800,f,f,f
2026-05-10 21:58:18.187,can_fd,rx,0x206,8,15F3F614B0A8B800,f,f,f
2026-05-10 21:58:18.187,can_fd,rx,0x208,8,000000000000B800,f,f,f
2026-05-10 21:58:18.188,can_fd,rx,0x7EF,8,0562C218B449AAAA,f,f,f
2026-05-10 21:58:18.188,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:18.188,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:18.195,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.211,can_fd,rx,0x202,8,160FF60EB078D800,f,f,f
2026-05-10 21:58:18.211,can_fd,rx,0x200,8,1604F602B030D800,f,f,f
2026-05-10 21:58:18.212,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.212,can_fd,rx,0x204,8,15E4F5E4AF20D800,f,f,f
2026-05-10 21:58:18.212,can_fd,rx,0x206,8,1614F616B0A8D800,f,f,f
2026-05-10 21:58:18.212,can_fd,rx,0x208,8,000000000000D800,f,f,f
2026-05-10 21:58:18.213,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:18.213,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:18.213,can_fd,rx,0x260,8,D2F3F2F3F2000000,f,f,f
2026-05-10 21:58:18.213,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:18.213,can_fd,rx,0x262,3,F0F0F0,f,f,f
2026-05-10 21:58:18.214,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:18.214,can_fd,rx,0x274,2,F0F0,f,f,f
2026-05-10 21:58:18.214,can_fd,rx,0x272,8,F0F0F0F0F0F0F0F0,f,f,f
2026-05-10 21:58:18.214,can_fd,rx,0x270,8,F3F3F3F0F3F3F3F0,f,f,f
2026-05-10 21:58:18.215,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:18.215,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.235,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.236,can_fd,rx,0x200,8,1601F606B030F800,f,f,f
2026-05-10 21:58:18.236,can_fd,rx,0x202,8,1610F610B068F800,f,f,f
2026-05-10 21:58:18.237,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.237,can_fd,rx,0x206,8,1614F617B0B8F800,f,f,f
2026-05-10 21:58:18.237,can_fd,rx,0x208,8,000000000000F800,f,f,f
2026-05-10 21:58:18.237,can_fd,rx,0x204,8,15E4F5E2AF20F800,f,f,f
2026-05-10 21:58:18.238,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:18.238,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:18.255,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.261,can_fd,rx,0x200,8,15F6F5F5AFC81800,f,f,f
2026-05-10 21:58:18.261,can_fd,rx,0x202,8,1614F60FB0901800,f,f,f
2026-05-10 21:58:18.262,can_fd,rx,0x204,8,15E4F5EAAF481800,f,f,f
2026-05-10 21:58:18.262,can_fd,rx,0x208,8,0000000000001800,f,f,f
2026-05-10 21:58:18.262,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:18.262,can_fd,rx,0x206,8,160FF60CB0801800,f,f,f
2026-05-10 21:58:18.263,can_fd,rx,0x262,3,F8F8F8,f,f,f
2026-05-10 21:58:18.263,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:18.263,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:18.263,can_fd,rx,0x260,8,DAFBFBFAF8000000,f,f,f
2026-05-10 21:58:18.263,can_fd,rx,0x270,8,FBFBFBF8FBFBFBF8,f,f,f
2026-05-10 21:58:18.264,can_fd,rx,0x272,8,F8F8F8F8F8F8F8F8,f,f,f
2026-05-10 21:58:18.264,can_fd,rx,0x274,2,F8F8,f,f,f
2026-05-10 21:58:18.275,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:18.280,can_fd,tx,0x7E7,8,032282A300000000,f,f,f
2026-05-10 21:58:18.286,can_fd,rx,0x202,8,1611F614B0983800,f,f,f
2026-05-10 21:58:18.286,can_fd,rx,0x200,8,15FBF5FEAFE03800,f,f,f
2026-05-10 21:58:18.286,can_fd,rx,0x7EF,8,046282A3A8AAAAAA,f,f,f
2026-05-10 21:58:18.286,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:18.287,can_fd,rx,0x208,8,0000000000003800,f,f,f
2026-05-10 21:58:18.287,can_fd,rx,0x204,8,15EBF5EAAF683800,f,f,f
2026-05-10 21:58:18.287,can_fd,rx,0x206,8,1613F610B0683800,f,f,f
