timestamp_utc,soc_pct,pack_voltage_v,pack_current_a,cell_min_mv,cell_max_mv,cell_delta_mv,bicm_balance_status_pid_431c,bicm_cell_avg_mv_pid_c218,temp_min_c,temp_max_c,soc_estimator_method
2026-05-09 11:10:31,0.3,324.3,-0.20,3270,3420,150,0,3378,18.0,24.0,coulomb_voltage
2026-05-09 11:11:01,0.3,324.3,-0.20,3270,3419,149,0,3378,18.0,24.0,coulomb_voltage
2026-05-09 11:11:02,0.3,324.3,-0.20,3270,3419,149,0,3378,18.0,24.0,coulomb_voltage
2026-05-09 11:11:03,0.3,324.3,-0.20,3270,3419,149,0,3378,18.0,24.0,coulomb_voltage
2026-05-09 11:11:04,0.3,324.3,-0.30,3270,3419,149,0,3378,18.5,24.0,coulomb_voltage
2026-05-09 11:11:07,0.3,324.3,-0.30,3270,3419,149,0,3378,18.5,24.0,coulomb_voltage
2026-05-09 11:11:31,0.3,324.3,-0.30,3270,3419,149,0,3378,18.0,24.0,coulomb_voltage
2026-05-09 11:12:01,0.3,325.3,9.70,3281,3429,148,0,3388,18.0,24.0,coulomb_voltage
2026-05-09 11:12:31,0.3,325.6,10.00,3288,3431,143,0,3391,18.0,24.0,coulomb_voltage
2026-05-09 11:13:01,0.4,325.8,10.10,3290,3433,143,0,3393,18.0,24.0,coulomb_voltage
2026-05-09 11:13:31,0.4,326.0,9.70,3293,3435,142,0,3396,18.0,24.0,coulomb_voltage
2026-05-09 11:14:01,0.5,326.2,10.20,3296,3435,139,0,3398,18.0,24.0,coulomb_voltage
2026-05-09 11:14:31,0.5,326.4,9.90,3300,3436,136,0,3400,18.0,24.0,coulomb_voltage
2026-05-09 11:15:01,0.6,326.6,9.90,3304,3439,135,0,3402,18.0,24.0,coulomb_voltage
2026-05-09 11:15:31,0.6,326.8,10.00,3305,3440,135,0,3403,18.0,24.0,coulomb_voltage
2026-05-09 11:16:01,0.7,327.0,9.80,3309,3440,131,0,3405,18.0,24.0,coulomb_voltage
2026-05-09 11:16:31,0.7,327.1,10.00,3311,3441,130,0,3407,18.0,24.0,coulomb_voltage
2026-05-09 11:17:01,0.8,327.3,10.00,3314,3443,129,0,3408,18.0,24.0,coulomb_voltage
2026-05-09 11:17:31,0.8,327.4,9.90,3316,3443,127,0,3410,18.0,24.0,coulomb_voltage
2026-05-09 11:18:01,0.8,327.6,10.10,3319,3444,125,0,3411,18.0,24.0,coulomb_voltage
2026-05-09 11:18:31,0.9,327.7,9.80,3323,3445,122,0,3413,18.0,24.0,coulomb_voltage
2026-05-09 11:19:01,0.9,327.8,9.90,3325,3446,121,0,3414,18.0,24.0,coulomb_voltage
2026-05-09 11:19:31,1.0,328.0,10.20,3326,3446,120,0,3416,18.0,24.0,coulomb_voltage
2026-05-09 11:20:01,1.0,328.1,10.00,3329,3448,119,0,3417,18.0,24.0,coulomb_voltage
2026-05-09 11:20:31,1.1,328.2,9.90,3333,3448,115,0,3419,18.0,24.0,coulomb_voltage
2026-05-09 11:21:01,1.1,328.4,10.10,3334,3449,115,0,3420,18.0,24.0,coulomb_voltage
2026-05-09 11:21:31,1.2,328.5,9.90,3339,3449,110,0,3421,18.0,24.0,coulomb_voltage
2026-05-09 11:22:01,1.2,328.6,10.20,3339,3449,110,0,3423,18.0,24.0,coulomb_voltage
2026-05-09 11:22:31,1.3,328.7,10.00,3343,3451,108,0,3424,18.0,24.0,coulomb_voltage
2026-05-09 11:23:01,1.3,328.9,9.80,3345,3450,105,0,3425,18.0,24.0,coulomb_voltage
2026-05-09 11:23:31,1.4,329.0,10.10,3348,3451,103,0,3426,18.0,24.0,coulomb_voltage
2026-05-09 11:24:01,1.4,329.1,9.80,3349,3451,102,0,3427,18.0,24.0,coulomb_voltage
2026-05-09 11:24:31,1.4,329.2,9.90,3351,3451,100,0,3429,18.0,24.0,coulomb_voltage
2026-05-09 11:25:01,1.5,329.3,10.20,3354,3453,99,0,3429,18.0,24.0,coulomb_voltage
2026-05-09 11:25:31,1.5,329.4,9.90,3355,3453,98,0,3430,18.0,24.0,coulomb_voltage
2026-05-09 11:26:01,1.6,329.5,10.10,3358,3454,96,0,3432,18.0,24.0,coulomb_voltage
2026-05-09 11:26:31,1.6,329.6,10.20,3360,3454,94,0,3433,18.0,24.0,coulomb_voltage
2026-05-09 11:27:01,1.7,329.7,9.80,3363,3454,91,0,3433,18.0,24.0,coulomb_voltage
2026-05-09 11:27:31,1.7,329.7,10.10,3365,3454,89,0,3434,18.0,24.0,coulomb_voltage
2026-05-09 11:28:01,1.8,329.8,9.90,3368,3455,87,0,3435,18.0,24.0,coulomb_voltage
2026-05-09 11:28:31,1.8,329.9,9.90,3370,3455,85,0,3436,18.0,24.0,coulomb_voltage
2026-05-09 11:29:01,1.9,330.0,10.20,3371,3455,84,0,3437,18.0,24.0,coulomb_voltage
2026-05-09 11:29:31,1.9,330.1,9.80,3374,3455,81,0,3438,18.0,24.0,coulomb_voltage
2026-05-09 11:30:01,1.9,330.2,10.00,3376,3456,80,0,3439,18.0,24.0,coulomb_voltage
2026-05-09 11:30:31,2.0,330.2,10.00,3379,3456,77,0,3439,18.0,24.0,coulomb_voltage
2026-05-09 11:31:01,2.0,330.3,9.90,3380,3456,76,0,3440,18.0,24.0,coulomb_voltage
2026-05-09 11:31:31,2.1,330.4,10.20,3383,3456,73,0,3441,18.0,24.0,coulomb_voltage
2026-05-09 11:32:01,2.1,330.4,9.80,3384,3458,74,0,3442,18.0,24.0,coulomb_voltage
2026-05-09 11:32:31,2.2,330.5,10.00,3385,3458,73,0,3443,18.0,24.0,coulomb_voltage
2026-05-09 11:33:01,2.2,330.6,10.10,3388,3458,70,0,3443,18.0,24.0,coulomb_voltage
2026-05-09 11:33:31,2.3,330.6,9.80,3390,3459,69,0,3444,18.0,24.0,coulomb_voltage
2026-05-09 11:34:01,2.3,330.7,10.00,3393,3459,66,0,3444,18.0,24.0,coulomb_voltage
2026-05-09 11:34:31,2.4,330.7,10.10,3395,3460,65,0,3444,18.0,24.0,coulomb_voltage
2026-05-09 11:35:01,2.4,330.8,9.80,3396,3459,63,0,3445,18.0,24.0,coulomb_voltage
2026-05-09 11:35:31,2.4,330.9,10.10,3398,3459,61,0,3446,18.0,24.0,coulomb_voltage
2026-05-09 11:36:01,2.5,330.9,10.10,3400,3460,60,0,3446,18.0,24.0,coulomb_voltage
2026-05-09 11:36:31,2.5,331.0,9.80,3401,3461,60,0,3447,18.0,24.0,coulomb_voltage
2026-05-09 11:37:01,2.6,331.0,10.10,3403,3460,57,0,3448,18.0,24.0,coulomb_voltage
2026-05-09 11:37:31,2.6,331.1,9.90,3406,3460,54,0,3448,18.0,24.0,coulomb_voltage
2026-05-09 11:38:01,2.7,331.1,10.00,3406,3461,55,0,3448,18.0,24.0,coulomb_voltage
2026-05-09 11:38:31,2.7,331.1,10.20,3409,3461,52,0,3449,18.0,24.0,coulomb_voltage
2026-05-09 11:39:01,2.8,331.2,9.80,3410,3461,51,0,3449,18.0,24.0,coulomb_voltage
2026-05-09 11:39:31,2.8,331.2,9.80,3411,3461,50,0,3449,18.0,24.0,coulomb_voltage
2026-05-09 11:40:01,2.9,331.3,10.20,3414,3463,49,0,3450,18.0,24.0,coulomb_voltage
2026-05-09 11:40:31,2.9,331.4,9.80,3415,3464,49,0,3451,18.0,24.0,coulomb_voltage
2026-05-09 11:41:01,3.0,331.4,10.10,3418,3464,46,0,3451,18.0,24.0,coulomb_voltage
2026-05-09 11:41:31,3.0,331.4,10.20,3420,3463,43,0,3451,18.0,24.0,coulomb_voltage
2026-05-09 11:42:01,3.0,331.4,9.90,3421,3463,42,0,3452,18.0,24.0,coulomb_voltage
2026-05-09 11:42:31,3.1,331.5,9.90,3423,3464,41,0,3453,18.0,24.0,coulomb_voltage
2026-05-09 11:43:01,3.1,331.5,10.10,3424,3464,40,0,3453,18.0,24.0,coulomb_voltage
2026-05-09 11:43:31,3.2,331.5,10.00,3426,3464,38,0,3453,18.0,24.0,coulomb_voltage
2026-05-09 11:44:01,3.2,331.6,9.90,3428,3465,37,0,3453,18.0,24.0,coulomb_voltage
2026-05-09 11:44:31,3.3,331.6,10.10,3429,3465,36,0,3454,18.0,24.0,coulomb_voltage
2026-05-09 11:45:01,3.3,331.6,9.80,3430,3465,35,0,3454,18.0,24.0,coulomb_voltage
2026-05-09 11:45:31,3.4,331.7,9.90,3431,3465,34,0,3454,18.0,24.0,coulomb_voltage
2026-05-09 11:46:01,3.4,331.7,10.10,3434,3466,32,0,3454,18.0,24.0,coulomb_voltage
2026-05-09 11:46:31,3.5,331.7,9.80,3435,3466,31,0,3455,18.0,24.0,coulomb_voltage
2026-05-09 11:47:01,3.5,331.8,9.90,3436,3468,32,0,3455,18.0,24.0,coulomb_voltage
2026-05-09 11:47:31,3.5,331.8,10.10,3436,3468,32,0,3456,18.0,24.0,coulomb_voltage
2026-05-09 11:48:01,3.6,331.8,9.80,3439,3466,27,0,3456,18.0,24.0,coulomb_voltage
2026-05-09 11:48:31,3.6,331.9,9.70,3440,3469,29,0,3456,18.0,24.0,coulomb_voltage
2026-05-09 11:49:01,3.7,331.9,10.00,3441,3468,27,0,3457,18.0,24.0,coulomb_voltage
2026-05-09 11:49:31,3.7,331.9,9.90,3444,3469,25,0,3457,18.0,24.0,coulomb_voltage
2026-05-09 11:50:01,3.8,332.0,10.20,3445,3469,24,0,3457,18.0,23.5,coulomb_voltage
2026-05-09 11:50:31,3.8,332.0,9.90,3445,3469,24,0,3458,18.0,24.0,coulomb_voltage
2026-05-09 11:51:01,3.9,332.0,10.00,3448,3469,21,0,3458,18.0,24.0,coulomb_voltage
2026-05-09 11:51:31,3.9,332.1,9.90,3448,3470,22,0,3458,18.0,24.0,coulomb_voltage
2026-05-09 11:52:01,4.0,332.1,9.90,3448,3469,21,0,3458,18.0,23.5,coulomb_voltage
2026-05-09 11:52:31,4.0,332.1,10.20,3450,3470,20,0,3459,18.0,23.5,coulomb_voltage
2026-05-09 11:53:01,4.0,332.1,9.80,3450,3470,20,0,3459,18.0,23.5,coulomb_voltage
2026-05-09 11:53:31,4.1,332.1,9.90,3450,3470,20,0,3459,18.0,23.5,coulomb_voltage
2026-05-09 11:54:01,4.1,332.2,10.20,3450,3471,21,0,3459,18.0,24.0,coulomb_voltage
2026-05-09 11:54:31,4.2,332.2,9.80,3450,3471,21,0,3460,18.0,24.0,coulomb_voltage
2026-05-09 11:55:01,4.2,332.2,10.10,3451,3471,20,0,3460,18.0,24.0,coulomb_voltage
2026-05-09 11:55:31,4.3,332.3,10.00,3450,3473,23,0,3461,18.0,23.5,coulomb_voltage
2026-05-09 11:56:01,4.3,332.3,9.80,3450,3471,21,0,3461,18.0,23.5,coulomb_voltage
2026-05-09 11:56:31,4.4,332.3,10.10,3451,3473,22,0,3461,18.0,23.5,coulomb_voltage
2026-05-09 11:57:01,4.4,332.4,9.80,3451,3473,22,0,3461,18.0,23.5,coulomb_voltage
2026-05-09 11:57:31,4.5,332.4,9.80,3451,3471,20,0,3462,18.0,24.0,coulomb_voltage
2026-05-09 11:58:01,4.5,332.4,10.10,3453,3473,20,0,3462,18.0,23.5,coulomb_voltage
2026-05-09 11:58:31,4.5,332.5,9.80,3453,3474,21,0,3463,18.0,24.0,coulomb_voltage
2026-05-09 11:59:01,4.6,332.5,10.10,3453,3474,21,0,3463,18.0,23.5,coulomb_voltage
2026-05-09 11:59:31,4.6,332.5,9.90,3451,3474,23,0,3463,18.0,23.5,coulomb_voltage
2026-05-09 12:00:01,4.7,332.5,9.80,3454,3474,20,0,3463,18.0,23.5,coulomb_voltage
2026-05-09 12:00:31,4.7,332.5,10.10,3454,3474,20,0,3464,18.0,23.5,coulomb_voltage
2026-05-09 12:01:01,4.8,332.6,10.10,3454,3476,22,0,3463,18.0,23.5,coulomb_voltage
2026-05-09 12:01:31,4.8,332.6,9.80,3455,3476,21,0,3464,18.0,23.5,coulomb_voltage
2026-05-09 12:02:01,4.9,332.6,10.20,3454,3475,21,0,3464,18.0,23.5,coulomb_voltage
2026-05-09 12:02:31,4.9,332.6,9.80,3454,3475,21,0,3464,18.0,23.5,coulomb_voltage
2026-05-09 12:03:01,5.0,332.7,10.10,3455,3476,21,0,3465,18.0,23.5,coulomb_voltage
2026-05-09 12:03:32,5.0,332.7,10.10,3454,3476,22,0,3465,18.0,23.5,coulomb_voltage
2026-05-09 12:04:02,5.1,332.7,9.80,3456,3478,22,0,3465,18.0,23.5,coulomb_voltage
2026-05-09 12:04:32,5.1,332.8,10.20,3455,3476,21,0,3466,18.0,23.5,coulomb_voltage
2026-05-09 12:05:02,5.1,332.8,9.80,3456,3478,22,0,3466,18.0,23.5,coulomb_voltage
2026-05-09 12:05:32,5.2,332.8,10.10,3458,3478,20,0,3466,18.0,23.5,coulomb_voltage
2026-05-09 12:06:02,5.2,332.8,10.20,3456,3478,22,0,3466,18.0,23.5,coulomb_voltage
2026-05-09 12:06:32,5.3,332.9,9.80,3458,3479,21,0,3467,18.0,23.5,coulomb_voltage
2026-05-09 12:07:02,5.3,332.9,10.10,3459,3479,20,0,3468,18.0,23.5,coulomb_voltage
2026-05-09 12:07:32,5.4,332.9,10.10,3458,3479,21,0,3467,18.0,23.5,coulomb_voltage
2026-05-09 12:08:02,5.4,332.9,9.80,3458,3479,21,0,3468,18.0,23.5,coulomb_voltage
2026-05-09 12:08:32,5.5,333.0,10.10,3458,3479,21,0,3468,18.0,23.5,coulomb_voltage
2026-05-09 12:09:02,5.5,333.0,10.00,3459,3480,21,0,3469,18.0,23.5,coulomb_voltage
2026-05-09 12:09:32,5.6,333.0,9.90,3459,3480,21,0,3468,18.0,23.5,coulomb_voltage
2026-05-09 12:10:02,5.6,333.0,10.20,3459,3481,22,0,3469,18.0,23.5,coulomb_voltage
2026-05-09 12:10:32,5.6,333.1,9.90,3459,3481,22,0,3469,18.0,23.5,coulomb_voltage
2026-05-09 12:11:02,5.7,333.1,10.00,3459,3480,21,0,3469,18.0,23.5,coulomb_voltage
2026-05-09 12:11:32,5.7,333.1,10.20,3460,3481,21,0,3469,18.0,23.5,coulomb_voltage
2026-05-09 12:12:02,5.8,333.2,9.90,3460,3483,23,0,3470,18.0,23.5,coulomb_voltage
2026-05-09 12:12:32,5.8,333.2,10.10,3461,3483,22,0,3471,18.0,23.5,coulomb_voltage
2026-05-09 12:13:02,5.9,333.2,10.10,3460,3483,23,0,3470,18.0,23.5,coulomb_voltage
2026-05-09 12:13:32,5.9,333.2,9.80,3460,3483,23,0,3471,18.0,23.5,coulomb_voltage
2026-05-09 12:14:02,6.0,333.3,10.10,3461,3483,22,0,3471,18.0,23.5,coulomb_voltage
2026-05-09 12:14:32,6.0,333.3,10.10,3461,3484,23,0,3471,18.0,23.5,coulomb_voltage
2026-05-09 12:15:02,6.1,333.3,9.80,3461,3483,22,0,3471,18.0,23.5,coulomb_voltage
2026-05-09 12:15:32,6.1,333.3,10.10,3461,3484,23,0,3472,18.0,23.5,coulomb_voltage
2026-05-09 12:16:02,6.2,333.4,10.00,3463,3485,22,0,3473,18.0,23.5,coulomb_voltage
2026-05-09 12:16:32,6.2,333.4,9.90,3463,3484,21,0,3473,18.0,23.5,coulomb_voltage
2026-05-09 12:17:02,6.2,333.4,10.00,3463,3485,22,0,3473,18.0,23.5,coulomb_voltage
2026-05-09 12:17:32,6.3,333.5,9.80,3464,3486,22,0,3473,18.0,23.5,coulomb_voltage
2026-05-09 12:18:02,6.3,333.5,9.90,3463,3486,23,0,3474,18.0,23.5,coulomb_voltage
2026-05-09 12:18:32,6.4,333.5,10.10,3463,3486,23,0,3474,18.0,23.5,coulomb_voltage
2026-05-09 12:19:02,6.4,333.6,9.80,3464,3488,24,0,3474,18.0,23.5,coulomb_voltage
2026-05-09 12:19:32,6.5,333.6,10.10,3464,3488,24,0,3474,18.0,23.5,coulomb_voltage
2026-05-09 12:20:02,6.5,333.6,9.80,3465,3488,23,0,3474,18.0,23.5,coulomb_voltage
2026-05-09 12:20:32,6.6,333.6,9.80,3465,3488,23,0,3475,18.0,23.5,coulomb_voltage
2026-05-09 12:21:02,6.6,333.7,10.10,3466,3488,22,0,3475,18.0,23.5,coulomb_voltage
2026-05-09 12:21:32,6.7,333.7,10.00,3465,3489,24,0,3476,18.0,23.5,coulomb_voltage
2026-05-09 12:22:02,6.7,333.7,9.90,3465,3489,24,0,3476,18.0,23.5,coulomb_voltage
2026-05-09 12:22:32,6.7,333.8,10.10,3466,3490,24,0,3476,18.0,23.5,coulomb_voltage
2026-05-09 12:23:02,6.8,333.8,9.80,3466,3489,23,0,3476,18.0,23.5,coulomb_voltage
2026-05-09 12:23:32,6.8,333.8,10.10,3466,3490,24,0,3477,18.0,23.5,coulomb_voltage
2026-05-09 12:24:02,6.9,333.8,10.00,3465,3490,25,0,3477,18.0,23.5,coulomb_voltage
2026-05-09 12:24:32,6.9,333.9,9.80,3468,3490,22,0,3478,18.0,23.5,coulomb_voltage
2026-05-09 12:25:02,7.0,333.9,10.10,3468,3491,23,0,3478,18.0,23.5,coulomb_voltage
2026-05-09 12:25:32,7.0,333.9,10.00,3466,3490,24,0,3478,18.0,23.5,coulomb_voltage
2026-05-09 12:26:02,7.1,334.0,9.90,3466,3493,27,0,3479,18.0,23.5,coulomb_voltage
2026-05-09 12:26:32,7.1,334.0,10.10,3468,3493,25,0,3479,18.0,23.5,coulomb_voltage
2026-05-09 12:27:02,7.2,334.1,9.90,3468,3493,25,0,3479,18.0,23.5,coulomb_voltage
2026-05-09 12:27:32,7.2,334.1,9.80,3469,3493,24,0,3479,18.0,23.5,coulomb_voltage
2026-05-09 12:28:02,7.3,334.1,10.20,3469,3494,25,0,3480,18.0,23.5,coulomb_voltage
2026-05-09 12:28:32,7.3,334.1,9.90,3469,3494,25,0,3480,18.0,23.5,coulomb_voltage
2026-05-09 12:29:02,7.3,334.1,9.80,3470,3494,24,0,3480,18.0,23.5,coulomb_voltage
2026-05-09 12:29:32,7.4,334.2,10.10,3469,3496,27,0,3481,18.0,23.5,coulomb_voltage
2026-05-09 12:30:02,7.4,334.2,9.80,3470,3496,26,0,3481,18.0,23.5,coulomb_voltage
2026-05-09 12:30:32,7.5,334.2,9.80,3470,3495,25,0,3481,18.0,23.5,coulomb_voltage
2026-05-09 12:31:02,7.5,334.3,10.10,3470,3496,26,0,3481,18.0,23.5,coulomb_voltage
2026-05-09 12:31:32,7.6,334.3,9.90,3470,3496,26,0,3482,18.0,23.5,coulomb_voltage
2026-05-09 12:32:02,7.6,334.4,9.90,3471,3496,25,0,3483,18.0,23.5,coulomb_voltage
2026-05-09 12:32:32,7.7,334.4,10.10,3471,3498,27,0,3483,18.0,23.5,coulomb_voltage
2026-05-09 12:33:02,7.7,334.4,9.40,3471,3498,27,0,3483,18.0,23.5,coulomb_voltage
2026-05-09 12:33:32,7.8,334.4,10.10,3471,3499,28,0,3483,18.0,23.5,coulomb_voltage
2026-05-09 12:34:02,7.8,334.5,9.80,3471,3498,27,0,3484,18.0,23.5,coulomb_voltage
2026-05-09 12:34:32,7.8,334.5,9.90,3473,3499,26,0,3484,18.0,23.5,coulomb_voltage
2026-05-09 12:35:02,7.9,334.5,10.20,3473,3500,27,0,3484,18.0,23.5,coulomb_voltage
2026-05-09 12:35:32,7.9,334.6,9.90,3473,3500,27,0,3484,18.0,23.5,coulomb_voltage
2026-05-09 12:36:02,8.0,334.6,9.90,3473,3500,27,0,3484,18.0,23.5,coulomb_voltage
2026-05-09 12:36:32,8.0,334.7,10.10,3474,3501,27,0,3485,18.0,23.5,coulomb_voltage
2026-05-09 12:37:02,8.1,334.7,9.80,3473,3501,28,0,3486,18.0,23.5,coulomb_voltage
2026-05-09 12:37:32,8.1,334.7,10.00,3474,3501,27,0,3486,18.0,23.5,coulomb_voltage
2026-05-09 12:38:02,8.2,334.7,10.10,3475,3503,28,0,3486,18.0,23.5,coulomb_voltage
2026-05-09 12:38:32,8.2,334.8,9.80,3475,3503,28,0,3487,18.0,23.5,coulomb_voltage
2026-05-09 12:39:02,8.3,334.8,10.10,3474,3504,30,0,3488,18.0,23.5,coulomb_voltage
2026-05-09 12:39:32,8.3,334.8,9.80,3476,3504,28,0,3487,18.0,23.5,coulomb_voltage
2026-05-09 12:40:02,8.3,334.9,9.90,3475,3505,30,0,3488,18.0,23.5,coulomb_voltage
2026-05-09 12:40:32,8.4,334.9,10.00,3476,3506,30,0,3488,18.0,23.5,coulomb_voltage
2026-05-09 12:41:02,8.4,335.0,9.70,3476,3506,30,0,3489,18.0,23.5,coulomb_voltage
2026-05-09 12:41:32,8.5,335.0,9.60,3476,3506,30,0,3489,18.0,23.5,coulomb_voltage
2026-05-09 12:42:02,8.5,335.0,10.00,3478,3506,28,0,3489,18.0,23.5,coulomb_voltage
2026-05-09 12:42:32,8.6,335.1,9.80,3478,3508,30,0,3489,18.0,23.5,coulomb_voltage
2026-05-09 12:43:02,8.6,335.1,9.90,3478,3508,30,0,3490,18.0,23.5,coulomb_voltage
2026-05-09 12:43:32,8.7,335.1,10.10,3478,3509,31,0,3490,18.0,23.5,coulomb_voltage
2026-05-09 12:44:02,8.7,335.2,9.80,3478,3509,31,0,3491,18.0,23.5,coulomb_voltage
2026-05-09 12:44:32,8.8,335.2,10.20,3478,3509,31,0,3491,18.0,23.5,coulomb_voltage
2026-05-09 12:45:02,8.8,335.2,9.80,3479,3510,31,0,3491,18.0,23.5,coulomb_voltage
2026-05-09 12:45:32,8.8,335.3,9.80,3479,3510,31,0,3492,18.0,23.5,coulomb_voltage
2026-05-09 12:46:02,8.9,335.3,10.20,3479,3511,32,0,3493,18.0,23.5,coulomb_voltage
2026-05-09 12:46:32,8.9,335.3,9.80,3479,3511,32,0,3493,18.0,23.5,coulomb_voltage
2026-05-09 12:47:02,9.0,335.4,9.60,3480,3511,31,0,3493,18.0,23.5,coulomb_voltage
2026-05-09 12:47:32,9.0,335.4,9.90,3480,3513,33,0,3494,18.0,23.5,coulomb_voltage
2026-05-09 12:48:02,9.1,335.5,9.80,3480,3511,31,0,3494,18.0,23.5,coulomb_voltage
2026-05-09 12:48:32,9.1,335.5,10.10,3481,3513,32,0,3494,18.0,23.5,coulomb_voltage
2026-05-09 12:49:02,9.2,335.6,9.80,3481,3514,33,0,3494,18.0,23.5,coulomb_voltage
2026-05-09 12:49:32,9.2,335.6,9.80,3481,3515,34,0,3495,18.0,23.5,coulomb_voltage
2026-05-09 12:50:02,9.2,335.6,10.10,3483,3514,31,0,3496,18.0,23.5,coulomb_voltage
2026-05-09 12:50:32,9.3,335.7,9.90,3483,3515,32,0,3496,18.0,23.5,coulomb_voltage
2026-05-09 12:51:02,9.3,335.7,9.90,3483,3515,32,0,3496,18.0,23.5,coulomb_voltage
2026-05-09 12:51:32,9.4,335.7,10.10,3483,3516,33,0,3496,18.0,23.5,coulomb_voltage
2026-05-09 12:52:02,9.4,335.8,9.80,3483,3516,33,0,3497,18.0,23.5,coulomb_voltage
2026-05-09 12:52:32,9.5,335.8,10.00,3483,3518,35,0,3498,18.0,23.5,coulomb_voltage
2026-05-09 12:53:02,9.5,335.9,10.00,3484,3518,34,0,3498,18.0,23.5,coulomb_voltage
2026-05-09 12:53:32,9.6,335.9,9.80,3484,3519,35,0,3498,18.0,23.5,coulomb_voltage
2026-05-09 12:54:02,9.6,335.9,10.10,3484,3518,34,0,3499,18.0,23.5,coulomb_voltage
2026-05-09 12:54:32,9.7,336.0,9.90,3486,3519,33,0,3499,18.0,23.5,coulomb_voltage
2026-05-09 12:55:02,9.7,336.1,9.80,3486,3520,34,0,3500,18.0,23.5,coulomb_voltage
2026-05-09 12:55:32,9.7,336.1,10.10,3485,3521,36,0,3500,18.0,23.5,coulomb_voltage
2026-05-09 12:56:02,9.8,336.1,9.80,3486,3521,35,0,3501,18.0,23.5,coulomb_voltage
2026-05-09 12:56:32,9.8,336.2,9.80,3486,3521,35,0,3501,18.0,23.5,coulomb_voltage
2026-05-09 12:57:02,9.9,336.2,10.20,3488,3524,36,0,3501,18.0,23.5,coulomb_voltage
2026-05-09 12:57:32,9.9,336.3,9.90,3488,3521,33,0,3502,18.0,23.5,coulomb_voltage
2026-05-09 12:58:02,10.0,336.3,9.40,3488,3523,35,0,3503,18.0,23.5,coulomb_voltage
2026-05-09 12:58:32,10.0,336.3,10.20,3488,3524,36,0,3503,18.0,23.5,coulomb_voltage
2026-05-09 12:59:02,10.1,336.4,9.80,3488,3523,35,0,3503,18.0,23.5,coulomb_voltage
2026-05-09 12:59:32,10.1,336.4,9.80,3489,3525,36,0,3504,18.0,23.5,coulomb_voltage
2026-05-09 13:00:02,10.2,336.5,10.10,3488,3525,37,0,3504,18.0,23.5,coulomb_voltage
2026-05-09 13:00:32,10.2,336.5,9.80,3489,3526,37,0,3505,18.0,23.5,coulomb_voltage
2026-05-09 13:01:02,10.2,336.5,9.90,3489,3525,36,0,3505,18.0,23.5,coulomb_voltage
2026-05-09 13:01:32,10.3,336.6,10.10,3490,3526,36,0,3506,18.0,23.5,coulomb_voltage
2026-05-09 13:02:02,10.3,336.6,9.70,3490,3529,39,0,3506,18.0,23.5,coulomb_voltage
2026-05-09 13:02:32,10.4,336.7,10.10,3491,3526,35,0,3506,18.0,23.5,coulomb_voltage
2026-05-09 13:03:02,10.4,336.7,10.00,3491,3529,38,0,3508,18.0,23.5,coulomb_voltage
2026-05-09 13:03:32,10.5,336.8,9.00,3491,3529,38,0,3508,18.0,23.5,coulomb_voltage
2026-05-09 13:04:02,10.5,336.8,10.00,3493,3529,36,0,3508,18.0,23.5,coulomb_voltage
2026-05-09 13:04:32,10.6,336.8,10.10,3493,3530,37,0,3508,18.0,23.5,coulomb_voltage
2026-05-09 13:05:02,10.6,336.9,9.80,3493,3530,37,0,3509,18.0,23.5,coulomb_voltage
2026-05-09 13:05:32,10.7,337.0,10.10,3494,3531,37,0,3509,18.0,23.5,coulomb_voltage
2026-05-09 13:06:02,10.7,337.0,9.80,3494,3531,37,0,3510,18.0,23.5,coulomb_voltage
2026-05-09 13:06:32,10.7,337.1,9.90,3494,3531,37,0,3511,18.0,23.5,coulomb_voltage
2026-05-09 13:07:02,10.8,337.1,10.10,3495,3531,36,0,3511,18.0,23.5,coulomb_voltage
2026-05-09 13:07:32,10.8,337.1,9.70,3495,3533,38,0,3511,18.0,23.5,coulomb_voltage
2026-05-09 13:08:02,10.9,337.2,10.00,3495,3533,38,0,3511,18.0,23.5,coulomb_voltage
2026-05-09 13:08:32,10.9,337.2,9.90,3495,3534,39,0,3513,18.0,23.5,coulomb_voltage
2026-05-09 13:09:02,11.0,337.3,9.90,3495,3534,39,0,3513,18.0,23.5,coulomb_voltage
2026-05-09 13:09:32,11.0,337.3,10.00,3496,3535,39,0,3513,18.0,23.5,coulomb_voltage
2026-05-09 13:10:02,11.1,337.4,9.80,3498,3535,37,0,3514,18.0,23.5,coulomb_voltage
2026-05-09 13:10:32,11.1,337.4,10.00,3498,3536,38,0,3514,18.0,23.5,coulomb_voltage
2026-05-09 13:11:02,11.2,337.5,10.00,3498,3536,38,0,3514,18.0,23.5,coulomb_voltage
2026-05-09 13:11:32,11.2,337.5,9.80,3498,3536,38,0,3515,18.0,23.5,coulomb_voltage
2026-05-09 13:12:02,11.2,337.6,10.10,3500,3536,36,0,3516,18.0,23.5,coulomb_voltage
2026-05-09 13:12:32,11.3,337.6,9.90,3500,3538,38,0,3516,18.0,23.5,coulomb_voltage
2026-05-09 13:13:02,11.3,337.6,10.00,3499,3539,40,0,3516,18.0,23.5,coulomb_voltage
2026-05-09 13:13:32,11.4,337.7,10.20,3500,3539,39,0,3517,18.0,23.5,coulomb_voltage
2026-05-09 13:14:02,11.4,337.7,9.70,3500,3539,39,0,3518,18.0,23.5,coulomb_voltage
